# s, x_mid, y_mid, psi_mid, kappa_mid x_n, y_n, x_t, y_t,              w_left, w_right, x_left, y_left, psi_left, x_right, y_right, psi_right
1.200000000000000000e+01,2.141655875870814574e-01,-1.200003548316126789e+01,-1.550492345848898612e+00,5.827107186202538384e-06,-9.997939504063121374e-01,-2.030258591650521000e-02,2.030258591650521000e-02,-9.997939504063121374e-01,7.679000000000000270e+00,7.621000000000000441e+00,7.891583332757153180e+00,-1.184413192590842456e+01,-1.550492345002494332e+00,-7.405264108459423511e+00,-1.215476149043095333e+01,-1.550492346677078581e+00
1.300000000000000000e+01,2.344744805093345041e-01,-1.299999718630764534e+01,-1.550486565889118484e+00,5.730871565217843881e-06,-9.997938331539281132e-01,-2.030836468458811772e-02,2.030836468458811772e-02,-9.997938331539281132e-01,7.679000000000000270e+00,7.621000000000000441e+00,7.911891325298348043e+00,-1.284404925389469376e+01,-1.550486565018488472e+00,-7.384954321956752388e+00,-1.315476723356889188e+01,-1.550486566783517706e+00
1.400000000000000000e+01,2.547891088163183326e-01,-1.399995895861398765e+01,-1.550480882180210518e+00,5.634635653897664199e-06,-9.997937178296635308e-01,-2.031404722098208160e-02,2.031404722098208160e-02,-9.997937178296635308e-01,7.679000000000000270e+00,7.621000000000000441e+00,7.932205068030304673e+00,-1.384396739000406562e+01,-1.550480881185547499e+00,-7.364638814763547536e+00,-1.415477231248509149e+01,-1.550480883057351988e+00
1.500000000000000000e+01,2.751093765988511519e-01,-1.499992081857104509e+01,-1.550475294723400399e+00,5.538199760787144068e-06,-9.997936044351911633e-01,-2.031963352449473598e-02,2.031963352449473598e-02,-9.997936044351911633e-01,7.679000000000000270e+00,7.621000000000000441e+00,7.952524465056684200e+00,-1.484388635273644930e+01,-1.550475293959241663e+00,-7.344317682801740688e+00,-1.515477674566121991e+01,-1.550475295889021776e+00
1.600000000000000000e+01,2.954351844106798963e-01,-1.599988277933935876e+01,-1.550469813696344179e+00,5.422007454473140818e-06,-9.997934931723039265e-01,-2.032511341960505091e-02,2.032511341960505091e-02,-9.997934931723039265e-01,7.679000000000000270e+00,7.621000000000000441e+00,7.972849418480802086e+00,-1.584380623339021099e+01,-1.550469812097685196e+00,-7.323991027055448910e+00,-1.615478046871016815e+01,-1.550469813958540222e+00
1.700000000000000000e+01,3.157664190756587219e-01,-1.699984483338907282e+01,-1.550464448879860679e+00,5.305815589342278173e-06,-9.997933842351629519e-01,-2.033047712755128508e-02,2.033047712755128508e-02,-9.997933842351629519e-01,7.679000000000000270e+00,7.621000000000000441e+00,7.993179816617475453e+00,-1.684372709952660685e+01,-1.550464450457577525e+00,-7.303658962180518799e+00,-1.715478339957813958e+01,-1.550464452203919929e+00
1.800000000000000000e+01,3.361029640866914359e-01,-1.799980696817072712e+01,-1.550459200273641702e+00,5.189624149859754192e-06,-9.997932776256180931e-01,-2.033572464867927990e-02,2.033572464867927990e-02,-9.997932776256180931e-01,7.679000000000000270e+00,7.621000000000000441e+00,8.013515542973813410e+00,-1.784364893859351753e+01,-1.550459190295933265e+00,-7.283321604698143936e+00,-1.815478552571831017e+01,-1.550459191940512849e+00
1.900000000000000000e+01,3.564447029366814568e-01,-1.899976917113485797e+01,-1.550454067877389708e+00,5.073433120487658325e-06,-9.997931733454794578e-01,-2.034085598332376413e-02,2.034085598332376413e-02,-9.997931733454794578e-01,7.679000000000000270e+00,7.621000000000000441e+00,8.033856481056618648e+00,-1.884357173803891428e+01,-1.550454101260994477e+00,-7.262979071129218589e+00,-1.915478683458376707e+01,-1.550454102797574674e+00
2.000000000000000000e+01,3.767915191185344792e-01,-1.999973142973200879e+01,-1.550449051690356850e+00,4.957311511475107444e-06,-9.997930713965077487e-01,-2.034587113226873911e-02,2.034587113226873911e-02,-9.997930713965077487e-01,7.679000000000000270e+00,7.621000000000000441e+00,8.054202514372317268e+00,-1.984349548530731866e+01,-1.550448923501382970e+00,-7.242631477994251554e+00,-2.015478731363102938e+01,-1.550448924940610596e+00
2.100000000000000000e+01,3.971432970092638737e-01,-2.099969373074681300e+01,-1.550444149057097487e+00,4.846294500939636134e-06,-9.997929717256235360e-01,-2.035077275044496273e-02,2.035077275044496273e-02,-9.997929717256235360e-01,7.679000000000000270e+00,7.621000000000000441e+00,8.074553526890326793e+00,-2.084342014679614508e+01,-1.550444624097627511e+00,-7.222278940511713152e+00,-2.115478696987795360e+01,-1.550444625367543683e+00
2.200000000000000000e+01,4.174999243835784135e-01,-2.199965605840482752e+01,-1.550439357458835765e+00,4.735277921148328238e-06,-9.997928742824765402e-01,-2.035556335614057549e-02,2.035556335614057549e-02,-9.997928742824765402e-01,7.679000000000000270e+00,7.621000000000000441e+00,8.094909405998716778e+00,-2.184334568739302540e+01,-1.550437581560055289e+00,-7.201921570523175831e+00,-2.215478580674197318e+01,-1.550437582862863817e+00
2.300000000000000000e+01,4.378612898322777891e-01,-2.299961839631693294e+01,-1.550434676895265262e+00,4.624261753512628142e-06,-9.997927790686430560e-01,-2.036024294969441401e-02,2.036024294969441401e-02,-9.997927790686430560e-01,7.679000000000000270e+00,7.621000000000000441e+00,8.115270040300387677e+00,-2.284327209070622899e+01,-1.550441301904798230e+00,-7.181559479449851402e+00,-2.315478380783655510e+01,-1.550441302485559447e+00
2.400000000000000000e+01,4.582272819461616353e-01,-2.399958072809401344e+01,-1.550430107366091548e+00,4.513245979441451837e-06,-9.997926860856628517e-01,-2.036481153143216219e-02,2.036481153143216219e-02,-9.997926860856628517e-01,7.679000000000000270e+00,7.621000000000000441e+00,8.135635318397966387e+00,-2.384319934034414601e+01,-1.550405380097488628e+00,-7.161192778712675455e+00,-2.415478095677505621e+01,-1.550405382709813651e+00
2.500000000000000000e+01,4.785977893160296981e-01,-2.499954303734699579e+01,-1.550425648871135875e+00,4.402218261952195509e-06,-9.997925953350438322e-01,-2.036926910156365567e-02,2.036926910156365567e-02,-9.997925953350438322e-01,7.678996662039841326e+00,7.621003337960159385e+00,8.156001791625980601e+00,-2.484312748790789627e+01,-1.550527942615503196e+00,-7.140824917000189842e+00,-2.515477730516182220e+01,-1.550527936558563358e+00
2.600000000000000000e+01,4.989727005688197048e-01,-2.599950531581321300e+01,-1.550421301791695017e+00,4.290464240185687119e-06,-9.997925068359621026e-01,-2.037361527890143090e-02,2.037361527890143090e-02,-9.997925068359621026e-01,7.678796528521434794e+00,7.621203471478565916e+00,8.176175931302548605e+00,-2.584306046953615521e+01,-1.550647182729427032e+00,-7.120649423287671809e+00,-2.615477678330334399e+01,-1.550647168848019675e+00
2.700000000000000000e+01,5.193519044689685060e-01,-2.699946758614976616e+01,-1.550417066485137996e+00,4.178709786548076942e-06,-9.997924206064583430e-01,-2.037784970618001373e-02,2.037784970618001373e-02,-9.997924206064583430e-01,7.678596395003028263e+00,7.621403604996972447e+00,8.196354381089070884e+00,-2.684299430285797783e+01,-1.550611882805913000e+00,-7.100469654189742741e+00,-2.715477540336253170e+01,-1.550611871477306947e+00
2.800000000000000000e+01,5.397352898136094090e-01,-2.799942987836639574e+01,-1.550412942951786111e+00,4.066954928969140543e-06,-9.997923366479710694e-01,-2.038197238310705817e-02,2.038197238310705817e-02,-9.997923366479710694e-01,7.678396261484621732e+00,7.621603738515378978e+00,8.216537029792364777e+00,-2.784292901781826401e+01,-1.550608429023689228e+00,-7.080285720921592585e+00,-2.815477319527980171e+01,-1.550608418140410505e+00
2.900000000000000000e+01,5.601227453998763872e-01,-2.899939222247282444e+01,-1.550408931191942452e+00,3.955199695376442729e-06,-9.997922549618999399e-01,-2.038598330940807543e-02,2.038598330940807543e-02,-9.997922549618999399e-01,7.678196127966215201e+00,7.621803872033784621e+00,8.236723766218947418e+00,-2.884286464436174313e+01,-1.550632801144860018e+00,-7.060097734698120853e+00,-2.915477018899568762e+01,-1.550632789072200257e+00
3.000000000000000000e+01,5.805141600248951983e-01,-2.999935464847865774e+01,-1.550405031206727013e+00,3.843360534673540804e-06,-9.997921755496161911e-01,-2.038988248399008912e-02,2.038988248399008912e-02,-9.997921755496161911e-01,7.677999999999999936e+00,7.621999999999999886e+00,8.256918483894848393e+00,-2.984280113076658125e+01,-1.550502679329134104e+00,-7.039901802014279397e+00,-3.015476633277162932e+01,-1.550502675121348428e+00
3.100000000000000000e+01,6.009094214381485166e-01,-3.099931717125992137e+01,-1.550401245166487918e+00,3.727429346685091712e-06,-9.997920984381838405e-01,-2.039366773698311763e-02,2.039366773698311763e-02,-9.997920984381838405e-01,7.677999999999999936e+00,7.621999999999999886e+00,8.277313153246524280e+00,-3.084273459037536469e+01,-1.550375079625694541e+00,-7.019505952857688413e+00,-3.115475770675120515e+01,-1.550375082365244683e+00
3.200000000000000000e+01,6.213084134426465344e-01,-3.199927974868434433e+01,-1.550397575076247314e+00,3.611499097878478271e-06,-9.997920236526663951e-01,-2.039733706380859532e-02,2.039733706380859532e-02,-9.997920236526663951e-01,7.677999999999999936e+00,7.621999999999999886e+00,8.297711571047818424e+00,-3.184266899470842205e+01,-1.550404585516906852e+00,-6.999106390837976477e+00,-3.215474825178469587e+01,-1.550404585969462401e+00
3.300000000000000000e+01,6.417110189122912089e-01,-3.299924232519832401e+01,-1.550394020935332184e+00,3.495569727848216698e-06,-9.997919511942984228e-01,-2.040089046516537288e-02,2.040089046516537288e-02,-9.997919511942984228e-01,7.677999999999999936e+00,7.621999999999999886e+00,8.318113620182113976e+00,-3.284260428820678612e+01,-1.550392142138576901e+00,-6.978703233090651104e+00,-3.315473791232381728e+01,-1.550392142714593247e+00
3.400000000000000000e+01,6.621171207209841647e-01,-3.399920484524827202e+01,-1.550390582743109924e+00,3.379641176187358689e-06,-9.997918810642758558e-01,-2.040432794171125053e-02,2.040432794171125053e-02,-9.997918810642758558e-01,7.677999999999999936e+00,7.621999999999999886e+00,8.338519183532493884e+00,-3.384254041531181656e+01,-1.550391086090383341e+00,-6.958296596750926710e+00,-3.415472663281999388e+01,-1.550391086122289153e+00
3.500000000000000000e+01,6.825266017426767640e-01,-3.499916725328079536e+01,-1.550387260493162778e+00,3.264212207434759503e-06,-9.997918132636510746e-01,-2.040764949988650712e-02,2.040764949988650712e-02,-9.997918132636510746e-01,7.677999999999999936e+00,7.621999999999999886e+00,8.358928143980989489e+00,-3.484247732042067014e+01,-1.550387125646070174e+00,-6.937886598952871964e+00,-3.515471435776893117e+01,-1.550387125461437865e+00
3.600000000000000000e+01,7.029393490462136906e-01,-3.599912951222304258e+01,-1.550384043014609858e+00,3.169647271222901548e-06,-9.997917475882449612e-01,-2.041086630826890666e-02,2.041086630826890666e-02,-9.997917475882449612e-01,7.677999999999999936e+00,7.621999999999999886e+00,8.379340387028758386e+00,-3.584241488070815507e+01,-1.550384079183939390e+00,-6.917473351071389054e+00,-3.615470113522466988e+01,-1.550384079160833206e+00
3.700000000000000000e+01,7.233552653455126435e-01,-3.699909165392616472e+01,-1.550380920117596206e+00,3.075081727030731516e-06,-9.997916838517636462e-01,-2.041398855461040718e-02,2.041398855461040718e-02,-9.997916838517636462e-01,7.677999999999999936e+00,7.621999999999999886e+00,8.399755813959354001e+00,-3.684235304980386871e+01,-1.550380910278808644e+00,-6.897056948972630330e+00,-3.715468707468940579e+01,-1.550380910572945581e+00
3.800000000000000000e+01,7.437742570010694720e-01,-3.799905372630621514e+01,-1.550377891802561248e+00,2.980515614013696716e-06,-9.997916220551191779e-01,-2.041701623848984903e-02,2.041701623848984903e-02,-9.997916220551191779e-01,7.677999999999999936e+00,7.621999999999999886e+00,8.420174331140273694e+00,-3.784229187562709029e+01,-1.550377894128253997e+00,-6.876637486303049052e+00,-3.815467222407598769e+01,-1.550377894688757863e+00
3.900000000000000000e+01,7.641962303733796924e-01,-3.899901577727926849e+01,-1.550374958069917763e+00,2.885948971326368628e-06,-9.997915621991951829e-01,-2.041994935951170487e-02,2.041994935951170487e-02,-9.997915621991951829e-01,7.677999999999999936e+00,7.621999999999999886e+00,8.440595844938799885e+00,-3.884223140609693559e+01,-1.550374956893380896e+00,-6.856215056708885314e+00,-3.915465663129746332e+01,-1.550374957769763640e+00
4.000000000000000000e+01,7.846210918228123665e-01,-3.999897785476112233e+01,-1.550372118933625920e+00,2.790364792354830756e-06,-9.997915042851113210e-01,-2.042278790373606989e-02,2.042278790373606989e-02,-9.997915042851113210e-01,7.677999999999999936e+00,7.621999999999999886e+00,8.461020261723897207e+00,-3.984217168923623831e+01,-1.550372118735674931e+00,-6.835789753838306559e+00,-4.015464034416339700e+01,-1.550372119781205260e+00
4.100000000000000000e+01,8.050487405086657056e-01,-4.099893999082608786e+01,-1.550369394443135151e+00,2.657685935788105601e-06,-9.997914487036326792e-01,-2.042551182591258868e-02,2.042551182591258868e-02,-9.997914487036326792e-01,7.677999999999999936e+00,7.621999999999999886e+00,8.481447483655157882e+00,-4.084211291102673158e+01,-1.550369393925534078e+00,-6.815361681510422542e+00,-4.115462324196319344e+01,-1.550369394780796384e+00
4.200000000000000000e+01,8.254790490003277581e-01,-4.199890215905398350e+01,-1.550366802653673881e+00,2.525007589725468756e-06,-9.997913958068949114e-01,-2.042810307459954830e-02,2.042810307459954830e-02,-9.997913958068949114e-01,7.677999999999999936e+00,7.621999999999999886e+00,8.501877386005666892e+00,-4.184205518364721144e+01,-1.550366802408217337e+00,-6.794930969839825252e+00,-4.215460516068858254e+01,-1.550366802950826184e+00
4.300000000000000000e+01,8.459118837313476247e-01,-4.299886431952652543e+01,-1.550364343564884839e+00,2.392329703276920286e-06,-9.997913455959068774e-01,-2.043056165017531622e-02,2.043056165017531622e-02,-9.997913455959068774e-01,7.677999999999999936e+00,7.621999999999999886e+00,8.522309835216720586e+00,-4.284199846717648086e+01,-1.550364343411070545e+00,-6.774497752400653994e+00,-4.315458606042415823e+01,-1.550364343679734302e+00
4.400000000000000000e+01,8.663471111352742948e-01,-4.399882643232541568e+01,-1.550362017176444507e+00,2.259652225550742899e-06,-9.997912980716272546e-01,-2.043288755298325668e-02,2.043288755298325668e-02,-9.997912980716272546e-01,7.677999999999999936e+00,7.621999999999999886e+00,8.542744697729228065e+00,-4.384194272169361284e+01,-1.550362017245040303e+00,-6.754062162766667932e+00,-4.415456590125425151e+01,-1.550362017206204257e+00
4.500000000000000000e+01,8.867845976458375024e-01,-4.499878845753264045e+01,-1.550359823470542242e+00,2.128142145914149187e-06,-9.997912532346159287e-01,-2.043508080084925974e-02,2.043508080084925974e-02,-9.997912532346159287e-01,7.677999999999999936e+00,7.621999999999999886e+00,8.563181839981218957e+00,-4.484188790714372175e+01,-1.550359823436211926e+00,-6.733624334508404807e+00,-4.515454464339671148e+01,-1.550359823184914498e+00
4.600000000000000000e+01,9.072242169865947226e-01,-4.599875036533441630e+01,-1.550357741874786033e+00,2.034338459795394443e-06,-9.997912106778679142e-01,-2.043716196188644085e-02,2.043716196188644085e-02,-9.997912106778679142e-01,7.677999999999999936e+00,7.621999999999999886e+00,8.583621132571265022e+00,-4.584183383579104998e+01,-1.550357742036006625e+00,-6.713184390800114087e+00,-4.615452241380791776e+01,-1.550357741801535960e+00
4.700000000000000000e+01,9.276658695314319303e-01,-4.699871216285634290e+01,-1.550355754098945216e+00,1.940534630379325428e-06,-9.997911700394261914e-01,-2.043914932251878272e-02,2.043914932251878272e-02,-9.997911700394261914e-01,7.677999999999999936e+00,7.621999999999999886e+00,8.604062473094145957e+00,-4.684178037435804498e+01,-1.550355754155616772e+00,-6.692742428509074415e+00,-4.715449935899258094e+01,-1.550355754015238841e+00
4.800000000000000000e+01,9.481094617426948368e-01,-4.799867386566307914e+01,-1.550353860143118823e+00,1.846730669194138904e-06,-9.997911313198558636e-01,-2.044104288265893507e-02,2.044104288265893507e-02,-9.997911313198558636e-01,7.677999999999999936e+00,7.621999999999999886e+00,8.624505768016547336e+00,-4.784172753841002645e+01,-1.550353860190406108e+00,-6.672298541177246634e+00,-4.815447549451470621e+01,-1.550353860119193961e+00
4.900000000000000000e+01,9.685549000827300414e-01,-4.899863548931929103e+01,-1.550352060007397670e+00,1.752926587767288787e-06,-9.997910945196945010e-01,-2.044284264222667735e-02,2.044284264222667735e-02,-9.997910945196945010e-01,7.677999999999999936e+00,7.621999999999999886e+00,8.644950923804943343e+00,-4.884167534351227147e+01,-1.550352059964684948e+00,-6.651852822346381089e+00,-4.915445083593834141e+01,-1.550352059985184328e+00
5.000000000000000000e+01,9.890020910137348187e-01,-4.999859704938940297e+01,-1.550350353704779360e+00,1.658348242012253760e-06,-9.997910596397087124e-01,-2.044454858823753149e-02,2.044454858823753149e-02,-9.997910596397087124e-01,7.677999999999999936e+00,7.621999999999999886e+00,8.665397846927417547e+00,-4.984162380532891490e+01,-1.550350353786991597e+00,-6.631405365560125276e+00,-5.015442539872894656e+01,-1.550350353833729988e+00
5.100000000000000000e+01,1.009450936585476022e+00,-5.099855855446775621e+01,-1.550348753589726902e+00,1.541336119448511159e-06,-9.997910269243613923e-01,-2.044614836882122089e-02,2.044614836882122089e-02,-9.997910269243613923e-01,7.677999999999999936e+00,7.621999999999999886e+00,8.685846441310722810e+00,-5.084157302729195038e+01,-1.550348753602971863e+00,-6.610956270632006415e+00,-5.115439909733490964e+01,-1.550348753519789957e+00
5.200000000000000000e+01,1.029901322876743297e+00,-5.199851998792012608e+01,-1.550347270506748254e+00,1.424324125908661390e-06,-9.997909965883364780e-01,-2.044763114174740284e-02,2.044763114174740284e-02,-9.997909965883364780e-01,7.677999999999999936e+00,7.621999999999999886e+00,8.706296594681990797e+00,-5.184152307601379306e+01,-1.550347270648476439e+00,-6.590505653119556939e+00,-5.215437183248252495e+01,-1.550347270382647746e+00
5.300000000000000000e+01,1.050353132354036712e+00,-5.299848132740614659e+01,-1.550345904455751489e+00,1.307312235349083009e-06,-9.997909686321488909e-01,-2.044899690711832196e-02,2.044899690711832196e-02,-9.997909686321488909e-01,7.677999999999999936e+00,7.621999999999999886e+00,8.726748189511676301e+00,-5.284147392915329533e+01,-1.550345904666264207e+00,-6.570053630560201974e+00,-5.315434358183220098e+01,-1.550345904237203420e+00
5.400000000000000000e+01,1.070806247483856000e+00,-5.399844255058543041e+01,-1.550344655436662666e+00,1.190300421725298857e-06,-9.997909430562728073e-01,-2.045024566501803948e-02,2.045024566501803948e-02,-9.997909430562728073e-01,7.677999999999999936e+00,7.621999999999999886e+00,8.747201108269917924e+00,-5.384142556436942328e+01,-1.550344655757431189e+00,-6.549600320491055783e+00,-5.415431432304419701e+01,-1.550344655139951788e+00
5.500000000000000000e+01,1.091260550732764845e+00,-5.499840363511800945e+01,-1.550343523444797977e+00,1.073540810155288446e-06,-9.997909198610620551e-01,-2.045137742013831278e-02,2.045137742013831278e-02,-9.997909198610620551e-01,7.677999999999999936e+00,7.621999999999999886e+00,8.767655233425999839e+00,-5.484137795928618431e+01,-1.550343523773916043e+00,-6.529145840448249416e+00,-5.515428403381430655e+01,-1.550343523049690475e+00
5.600000000000000000e+01,1.111715926026330292e+00,-5.599836456758328040e+01,-1.550342504800666488e+00,9.634008784226367964e-07,-9.997908989824672021e-01,-2.045239585120852202e-02,2.045239585120852202e-02,-9.997908989824672021e-01,7.677999999999999936e+00,7.621999999999999886e+00,8.788110448413712916e+00,-5.584133107223770054e+01,-1.550342505129274517e+00,-6.508690306018034555e+00,-5.615425272876119323e+01,-1.550342504493156914e+00
5.700000000000000000e+01,1.132172262518660322e+00,-5.699832536652448312e+01,-1.550341596315386816e+00,8.532607936477913395e-07,-9.997908803649825371e-01,-2.045330414644991324e-02,2.045330414644991324e-02,-9.997908803649825371e-01,7.677999999999999936e+00,7.621999999999999886e+00,8.808566641960995369e+00,-5.684128489728804112e+01,-1.550341596554685175e+00,-6.488233827623236749e+00,-5.715422045072872237e+01,-1.550341596071451944e+00
5.800000000000000000e+01,1.152629450534646383e+00,-5.799828605764223965e+01,-1.550340797989056663e+00,7.431205790755048700e-07,-9.997908640089139265e-01,-2.045410230577101099e-02,2.045410230577101099e-02,-9.997908640089139265e-01,7.677999999999999936e+00,7.621999999999999886e+00,8.829023704395087435e+00,-5.784123946013853157e+01,-1.550340798170208645e+00,-6.467776514941295574e+00,-5.815418722541682683e+01,-1.550340797816069704e+00
5.900000000000000000e+01,1.173087380399179480e+00,-5.899824666663720052e+01,-1.550340109821758405e+00,6.329802579501208539e-07,-9.997908499145300443e-01,-2.045479032909507805e-02,2.045479032909507805e-02,-9.997908499145300443e-01,7.677999999999999936e+00,7.621999999999999886e+00,8.849481526042939805e+00,-5.884119478649040502e+01,-1.550340109908769026e+00,-6.447318477649368162e+00,-5.915415307852556026e+01,-1.550340109714401615e+00
6.000000000000000000e+01,1.193545942437071794e+00,-5.999820721920935540e+01,-1.550339531818563543e+00,5.225898229067888047e-07,-9.997908380821449725e-01,-2.045536821135610084e-02,2.045536821135610084e-02,-9.997908380821449725e-01,7.677999999999999936e+00,7.621999999999999886e+00,8.869939997231782058e+00,-5.984115090208256049e+01,-1.550339531919759262e+00,-6.426859825425037087e+00,-6.015411803571630855e+01,-1.550339531785613012e+00
6.100000000000000000e+01,1.214005025578933195e+00,-6.099816773017413851e+01,-1.550339067343236454e+00,4.062031426860480756e-07,-9.997908285676324613e-01,-2.045583258949734695e-02,2.045583258949734695e-02,-9.997908285676324613e-01,7.677999999999999936e+00,7.621999999999999886e+00,8.890399007321216018e+00,-6.084110784755197443e+01,-1.550339067488754941e+00,-6.406400669763561595e+00,-6.115408208617128594e+01,-1.550339067179342445e+00
6.200000000000000000e+01,1.234464513808572139e+00,-6.199812817572708923e+01,-1.550338719274355181e+00,2.898164856959920885e-07,-9.997908214188004905e-01,-2.045618058554657739e-02,2.045618058554657739e-02,-9.997908214188004905e-01,7.677999999999999936e+00,7.621999999999999886e+00,8.910858440662122959e+00,-6.184106562119126238e+01,-1.550338719560992784e+00,-6.385941127045525079e+00,-6.215404518415012802e+01,-1.550338719000057264e+00
6.300000000000000000e+01,1.254924290013160082e+00,-6.299808852350224697e+01,-1.550338487611909510e+00,1.734298155380519535e-07,-9.997908166357698523e-01,-2.045641219951653891e-02,2.045641219951653891e-02,-9.997908166357698523e-01,7.677999999999999936e+00,7.621999999999999886e+00,8.931318180142600482e+00,-6.284102419063435718e+01,-1.550338487996264503e+00,-6.365481314384677347e+00,-6.315400729728695950e+01,-1.550338487208808624e+00
